Ditta,Rag. Soc.(attivita'),Tipo_stampa,DataStoDit,DataStoAna,CodAnacf,DataInizio,DataFine,CodiceConto,Descr_conto,ContoChiusura,Saldo_apertura,Progr_dare,Progr_avere,Saldo_preced,Num_riga,Data_registraz,Cod_causale,Descrizione,CodiceControp,Descr_controp,Num_documento,Num_documento_ori,Data_documento,Importo_dare,Importo_avere,Importo_saldo,Attivita_ETS,Codice_UnProd,Descr_UnProD,CodAnacfControp,DescrAgg,DescrAgg2,DescrAgg3
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"1.618,86",,"1.618,86",63,17/04/2025,100,PAG.TO PASTI    ADS SANTERNO,24/05/2004,CARTA DI CREDITO 8158,,,,"19,03",,"1.637,89",,0,,27038,ADS SANTERNO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"1.637,89",,"1.637,89",64,07/05/2025,100,PAG.TO          AIRBNB,24/05/2004,CARTA DI CREDITO 8158,,,,"234,44",,"1.872,33",,0,,27038,AIRBNB,RICEVUTA,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"1.872,33",,"1.872,33",65,14/05/2025,100,PAG.TO PASTI    RISTOBAR SRL,24/05/2004,CARTA DI CREDITO 8158,,,,"31,7",,"1.904,03",,0,,27038,RISTOBAR SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"1.904,03",,"1.904,03",66,14/05/2025,100,PAG.TO PASTI    JUSTEAT ITALY,24/05/2004,CARTA DI CREDITO 8158,,,,"18,3",,"1.922,33",,0,,27038,JUSTEAT ITALY,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"1.922,33",,"1.922,33",67,14/05/2025,100,PAG.TO PASTI    RISTOBAR SRL,24/05/2004,CARTA DI CREDITO 8158,,,,"8,1",,"1.930,43",,0,,27038,RISTOBAR SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"1.930,43",,"1.930,43",68,15/05/2025,100,PAG.TO PASTI    RISTOBAR SRL,24/05/2004,CARTA DI CREDITO 8158,,,,"45,2",,"1.975,63",,0,,27038,RISTOBAR SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"1.975,63",,"1.975,63",69,16/05/2025,100,PAG.TO PASTI    RISTOBAR SRL,24/05/2004,CARTA DI CREDITO 8158,,,,"30,8",,"2.006,43",,0,,27038,RISTOBAR SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.006,43",,"2.006,43",70,16/05/2025,100,PAG.TO PASTI    RISTOBAR SRL,24/05/2003,CARTA DI CREDITO 2784,,,,"6,3",,"2.012,73",,0,,27038,RISTOBAR SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.012,73",,"2.012,73",71,22/05/2025,100,PAG.TO PASTI    PALERMO AIRPOR,24/05/2003,CARTA DI CREDITO 2784,,,,"9,3",,"2.022,03",,0,,27038,PALERMO AIRPORT,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.022,03",,"2.022,03",72,22/05/2025,100,PAG.TO PASTI    LEONE,24/05/2003,CARTA DI CREDITO 2784,,,,29,,"2.051,03",,0,,27038,LEONE,SALVATORE SNC,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.051,03",,"2.051,03",73,23/05/2025,100,PAG.TO PASTI    LEONE,24/05/2003,CARTA DI CREDITO 2784,,,,19,,"2.070,03",,0,,27038,LEONE,SALVATORE SNC,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.070,03",,"2.070,03",74,23/05/2025,100,PAG.TO PASTI    BAR TURISTICO,24/05/2003,CARTA DI CREDITO 2784,,,,"4,1",,"2.074,13",,0,,27038,BAR TURISTICO,DI BILE,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.074,13",,"2.074,13",75,05/06/2025,100,PAG.TO PASTI    CAMCAST TAVOLA,24/05/2003,CARTA DI CREDITO 2784,,,,"20,7",,"2.094,83",,0,,27038,CAMCAST TAVOLAMICA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.094,83",,"2.094,83",76,26/06/2025,100,PAG.TO PASTI    CAMST TAVOLAMI,24/05/2004,CARTA DI CREDITO 8158,,,,"17,8",,"2.112,63",,0,,27038,CAMST TAVOLAMICA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.112,63",,"2.112,63",77,30/07/2025,100,PAG.TO PASTI    CAMST TAVOLAMI,24/05/2003,CARTA DI CREDITO 2784,,,,"16,5",,"2.129,13",,0,,27038,CAMST TAVOLAMICA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.129,13",,"2.129,13",78,01/08/2025,100,PAG.TO PASTI    AUTOGRILL RICC,24/05/2004,CARTA DI CREDITO 8158,,,,10,,"2.139,13",,0,,27038,AUTOGRILL RICCIONE,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,99/05/005,,"2.139,13",,"2.139,13",79,01/08/2025,100,PAG.TO PASTI    ADS   CAMPOGAL,24/05/2003,CARTA DI CREDITO 2784,,,,"7,8",,"2.146,93",,0,,27038,ADS   CAMPOGALLIAN,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,27/01/2024,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,,,0,1,01/01/2025,27,RISCONTI ATTIVI RINNOVO LICENZ,26/10/2005,RISCONTI ATTIVI,48/00,,27/01/2024,"1,63",,"1,63",,0,,27038,RINNOVO LICENZA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/07/2024,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"1,63",,"1,63",2,01/01/2025,27,RISCONTI ATTIVI RINNOVO LICENZ,26/10/2005,RISCONTI ATTIVI,188/00,,28/07/2024,"46,34",,"47,97",,0,,27038,RINNOVO LICENZA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/10/2024,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"47,97",,"47,97",3,01/01/2025,27,RISCONTI ATTIVI,26/10/2005,RISCONTI ATTIVI,235/00,,22/10/2024,"39,64",,"87,61",,0,,27038,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/12/2024,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"87,61",,"87,61",4,01/01/2025,27,RISCONTI ATTIVI SERVIZI,26/10/2005,RISCONTI ATTIVI,30/96,,22/12/2024,"13,23",,"100,84",,0,,27038,SERVIZI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/01/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"100,84",,"100,84",5,31/01/2025,46,F.A.RC EXTRACEE,40/00090,"OPENAI, LLC",3/96,A3E4568F-0033,22/01/2025,"19,15",,"119,99",,0,,505750,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,13/01/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"119,99",,"119,99",6,31/01/2025,46,F.A.RC EXTRACEE,40/00114,FIVERR INTERNATIONAL LTD.,4/96,FI17568518321,13/01/2025,"260,27",,"380,26",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/01/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"380,26",,"380,26",7,31/01/2025,46,F.A.RC EXTRACEE,40/00114,FIVERR INTERNATIONAL LTD.,5/96,FI62568804684,20/01/2025,"41,75",,"422,01",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,31/01/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"422,01",,"422,01",8,02/02/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,19/00,GCITD0004392395,31/01/2025,"1.153,60",,"1.575,61",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,29/01/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"1.575,61",,"1.575,61",9,03/02/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,22/00,250344,29/01/2025,"172,5",,"1.748,11",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,24/02/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"1.748,11",,"1.748,11",10,25/02/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,52/00,250947,24/02/2025,"172,88",,"1.920,99",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/02/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"1.920,99",,"1.920,99",11,28/02/2025,46,F.A.RC EXTRACEE,40/00090,"OPENAI, LLC",11/96,A3E4568F-0034,22/02/2025,"19,11",,"1.940,10",,0,,505750,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,03/02/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"1.940,10",,"1.940,10",12,28/02/2025,46,F.A.RC EXTRACEE,40/00114,FIVERR INTERNATIONAL LTD.,12/96,FI31269436491,03/02/2025,"216,58",,"2.156,68",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,12/02/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"2.156,68",,"2.156,68",13,28/02/2025,46,F.A.RC EXTRACEE,40/00114,FIVERR INTERNATIONAL LTD.,13/96,FI74669857082,12/02/2025,"855,46",,"3.012,14",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/02/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"3.012,14",,"3.012,14",14,01/03/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,65/00,GCITD0004564985,28/02/2025,"1.065,40",,"4.077,54",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/03/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"4.077,54",,"4.077,54",15,21/03/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,86/00,251404,18/03/2025,"172,5",,"4.250,04",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,31/03/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"4.250,04",,"4.250,04",16,10/04/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,114/00,GCITD0004679884,31/03/2025,"1.119,72",,"5.369,76",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,15/04/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"5.369,76",,"5.369,76",17,22/04/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,128/00,252102,15/04/2025,"172,5",,"5.542,26",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,30/04/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"5.542,26",,"5.542,26",18,03/05/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,140/00,GCITD0004859620,30/04/2025,"1.049,85",,"6.592,11",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,31/05/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"6.592,11",,"6.592,11",19,03/06/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,179/00,GCITD0005017909,31/05/2025,783,,"7.375,11",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,31/05/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"7.375,11",,"7.375,11",20,05/06/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,183/00,253043,31/05/2025,"173,62",,"7.548,73",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,12/06/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"7.548,73",,"7.548,73",21,16/06/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,195/00,253396,12/06/2025,"172,5",,"7.721,23",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,27/06/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"7.721,23",,"7.721,23",22,30/06/2025,46,F.A.RC EXTRACEE,40/00149,"WEBFLOW, INC.",33/96,1751018246,27/06/2025,"24,78",,"7.746,01",,0,,527038,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,30/06/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"7.746,01",,"7.746,01",23,03/07/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,214/00,GCITD0005139653,30/06/2025,"1.280,11",,"9.026,12",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,11/07/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"9.026,12",,"9.026,12",24,17/07/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,228/00,254027,11/07/2025,"172,5",,"9.198,62",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/07/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"9.198,62",,"9.198,62",25,29/07/2025,11,FATT. ACQUISTO,40/00023,IUBENDA S.R.L.,231/00,2025-213055,28/07/2025,"81,15",,"9.279,77",,0,,303102,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,31/07/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"9.279,77",,"9.279,77",26,03/08/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,238/00,GCITD0005328259,31/07/2025,"1.180,56",,"10.460,33",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,25/08/2025,27038,01/01/2025,31/08/2025,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,99/05/005,,"10.460,33",,"10.460,33",27,27/08/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,250/00,254666,25/08/2025,"172,5",,"10.632,83",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,,,0,1,09/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"2,9",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"2,9",,"2,9",2,09/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"5,8",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"5,8",,"5,8",3,17/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"18,4",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"18,4",,"18,4",4,17/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,31,,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,31,,31,5,17/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"8,3",,"39,3",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"39,3",,"39,3",6,17/01/2025,100,PAG.TO REGGIOLO ROLO,24/05/2004,CARTA DI CREDITO 8158,,,,"8,3",,"47,6",,0,,27038,ROLO,PEDAGGIO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"47,6",,"47,6",7,28/01/2025,100,PAG.TO LA       NICCHIA,24/05/2004,CARTA DI CREDITO 8158,,,,60,,"107,6",,0,,27038,NICCHIA,B&B,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"107,6",,"107,6",8,28/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"120,2",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"120,2",,"120,2",9,28/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,2",,"122,4",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"122,4",,"122,4",10,28/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,2",,"124,6",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"124,6",,"124,6",11,31/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,2",,"126,8",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"126,8",,"126,8",12,31/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"139,4",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"139,4",,"139,4",13,31/01/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,2",,"141,6",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"141,6",,"141,6",14,03/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"154,2",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"154,2",,"154,2",15,03/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"166,8",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"166,8",,"166,8",16,03/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"8,3",,"175,1",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"175,1",,"175,1",17,03/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"8,3",,"183,4",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"183,4",,"183,4",18,05/02/2025,100,PAG.TO SUMUP    PARGHEGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,35,,"218,4",,0,,27038,PARGHEGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"218,4",,"218,4",19,06/02/2025,100,PAG.TO MARCONI  EXPRESS PAY&GO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,8",,"231,2",,0,,27038,EXPRESS PAY&GO,NON DOC.,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"231,2",,"231,2",20,06/02/2025,100,PAG.TO          MARCONI EXPRES,24/05/2003,CARTA DI CREDITO 2784,,,,"12,8",,244,,0,,27038,MARCONI EXPRESS,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,244,,244,21,07/02/2025,100,PAG.TO MARCONI  EXPRESS PAY&GO,24/05/2004,CARTA DI CREDITO 8158,,,,"10,5",,"254,5",,0,,27038,EXPRESS PAY&GO,NON DOC.,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"254,5",,"254,5",22,07/02/2025,100,PAG.TO MARCONI  EXPRESS,24/05/2003,CARTA DI CREDITO 2784,,,,"10,5",,265,,0,,27038,EXPRESS,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,265,,265,23,12/02/2025,100,PAG.TO ITP SPA  PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"29,2",,"294,2",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"294,2",,"294,2",24,12/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"306,8",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"306,8",,"306,8",25,13/02/2025,100,PAG.TO PEDAGGIO IVREA TORINO,24/05/2004,CARTA DI CREDITO 8158,,,,"1,9",,"308,7",,0,,27038,IVREA TORINO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"308,7",,"308,7",26,17/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"321,3",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"321,3",,"321,3",27,17/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,14,,"335,3",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"335,3",,"335,3",28,17/02/2025,100,PAG.TO ITP SPA  PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"14,5",,"349,8",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"349,8",,"349,8",29,17/02/2025,100,PAG.TO IVREA    TORINO PEDAGGI,24/05/2004,CARTA DI CREDITO 8158,,,,"1,9",,"351,7",,0,,27038,TORINO PEDAGGIO,,
